value,var,ver,pft,param,time
9.658366,BA,No recruitement,evergreen temperate conifer,high RDI,147
23.085926,BA,Recruitement,evergreen temperate conifer,Low RDI,147
5.688386,BA,No recruitement,deciduous temperate broadleaved,Low RDI,147
3.4273744,BA,No recruitement,deciduous temperate broadleaved,high RDI,147
6.5113716,BA,Recruitement,deciduous temperate broadleaved,Low RDI,147
0.25240967,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,147
0.02868838,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,147
0.103075236,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,147
0.11919929,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,147
0.036999762,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,147
0.0392099,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,147
0.053969044,IND,No recruitement,evergreen temperate conifer,Low RDI,147
1.4940069,IND,No recruitement,evergreen temperate conifer,high RDI,147
0.276391,IND,Recruitement,evergreen temperate conifer,Low RDI,147
0.0509438,IND,No recruitement,deciduous temperate broadleaved,Low RDI,147
0.31853458,IND,No recruitement,deciduous temperate broadleaved,high RDI,147
0.5386682,IND,Recruitement,deciduous temperate broadleaved,Low RDI,147
0.5241062,RDI,No recruitement,evergreen temperate conifer,Low RDI,148
0.32842338,RDI,No recruitement,evergreen temperate conifer,high RDI,148
0.34612942,RDI,Recruitement,evergreen temperate conifer,Low RDI,148
0.26282895,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,148
0.29167327,RDI,No recruitement,deciduous temperate broadleaved,high RDI,148
0.39550808,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,148
28.156267,BA,No recruitement,evergreen temperate conifer,Low RDI,148
10.444849,BA,No recruitement,evergreen temperate conifer,high RDI,148
15.318866,BA,Recruitement,evergreen temperate conifer,Low RDI,148
6.279379,BA,No recruitement,deciduous temperate broadleaved,Low RDI,148
3.891135,BA,No recruitement,deciduous temperate broadleaved,high RDI,148
5.4851675,BA,Recruitement,deciduous temperate broadleaved,Low RDI,148
0.25243607,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,148
0.029841604,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,148
0.11459551,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,148
0.12472604,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,148
0.039446358,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,148
0.04265706,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,148
0.056258187,IND,No recruitement,evergreen temperate conifer,Low RDI,148
1.4926659,IND,No recruitement,evergreen temperate conifer,high RDI,148
0.148459,IND,Recruitement,evergreen temperate conifer,Low RDI,148
0.051378027,IND,No recruitement,deciduous temperate broadleaved,Low RDI,148
0.31781402,IND,No recruitement,deciduous temperate broadleaved,high RDI,148
0.38334274,IND,Recruitement,deciduous temperate broadleaved,Low RDI,148
0.54441565,RDI,No recruitement,evergreen temperate conifer,Low RDI,149
0.35616434,RDI,No recruitement,evergreen temperate conifer,high RDI,149
0.37588635,RDI,Recruitement,evergreen temperate conifer,Low RDI,149
0.21989518,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,149
0.18784972,RDI,No recruitement,deciduous temperate broadleaved,high RDI,149
0.44714472,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,149
29.25327,BA,No recruitement,evergreen temperate conifer,Low RDI,149
11.457455,BA,No recruitement,evergreen temperate conifer,high RDI,149
16.830786,BA,Recruitement,evergreen temperate conifer,Low RDI,149
5.407779,BA,No recruitement,deciduous temperate broadleaved,Low RDI,149
2.6944659,BA,No recruitement,deciduous temperate broadleaved,high RDI,149
6.466779,BA,Recruitement,deciduous temperate broadleaved,Low RDI,149
0.25264394,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,149
0.03127098,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,149
0.120182484,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,149
0.1322335,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,149
0.045458402,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,149
0.046345152,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,149
0.058354028,IND,No recruitement,evergreen temperate conifer,Low RDI,149
1.4913232,IND,No recruitement,evergreen temperate conifer,high RDI,149
0.14831665,IND,Recruitement,evergreen temperate conifer,Low RDI,149
0.03962884,IND,No recruitement,deciduous temperate broadleaved,Low RDI,149
0.16544454,IND,No recruitement,deciduous temperate broadleaved,high RDI,149
0.3829742,IND,Recruitement,deciduous temperate broadleaved,Low RDI,149
0.56384504,RDI,No recruitement,evergreen temperate conifer,Low RDI,150
0.37942147,RDI,No recruitement,evergreen temperate conifer,high RDI,150
0.4046932,RDI,Recruitement,evergreen temperate conifer,Low RDI,150
0.2265766,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,150
0.23097843,RDI,No recruitement,deciduous temperate broadleaved,high RDI,150
0.48304468,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,150
30.307331,BA,No recruitement,evergreen temperate conifer,Low RDI,150
12.315326,BA,No recruitement,evergreen temperate conifer,high RDI,150
18.311272,BA,Recruitement,evergreen temperate conifer,Low RDI,150
5.763517,BA,No recruitement,deciduous temperate broadleaved,Low RDI,150
3.55359,BA,No recruitement,deciduous temperate broadleaved,high RDI,150
7.1787205,BA,Recruitement,deciduous temperate broadleaved,Low RDI,150
0.25298518,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,150
0.032437388,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,150
0.12542062,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,150
0.14105982,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,150
0.05225688,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,150
0.048870694,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,150
0.060293753,IND,No recruitement,evergreen temperate conifer,Low RDI,150
1.4899771,IND,No recruitement,evergreen temperate conifer,high RDI,150
0.14817189,IND,Recruitement,evergreen temperate conifer,Low RDI,150
0.036854114,IND,No recruitement,deciduous temperate broadleaved,Low RDI,150
0.16528685,IND,No recruitement,deciduous temperate broadleaved,high RDI,150
0.3823226,IND,Recruitement,deciduous temperate broadleaved,Low RDI,150
0.5218018,RDI,No recruitement,evergreen temperate conifer,Low RDI,151
0.4013895,RDI,No recruitement,evergreen temperate conifer,high RDI,151
0.43087897,RDI,Recruitement,evergreen temperate conifer,Low RDI,151
0.25083598,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,151
0.26305303,RDI,No recruitement,deciduous temperate broadleaved,high RDI,151
0.39627162,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,151
28.0774,BA,No recruitement,evergreen temperate conifer,Low RDI,151
13.133138,BA,No recruitement,evergreen temperate conifer,high RDI,151
19.670221,BA,Recruitement,evergreen temperate conifer,Low RDI,151
6.57563,BA,No recruitement,deciduous temperate broadleaved,Low RDI,151
4.2279696,BA,No recruitement,deciduous temperate broadleaved,high RDI,151
6.1166015,BA,Recruitement,deciduous temperate broadleaved,Low RDI,151
0.25353912,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,151
0.033512082,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,151
0.13006333,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,151
0.14970738,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,151
0.057072993,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,151
0.05268961,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,151
0.055661593,IND,No recruitement,evergreen temperate conifer,Low RDI,151
1.488628,IND,No recruitement,evergreen temperate conifer,high RDI,151
0.14802374,IND,Recruitement,evergreen temperate conifer,Low RDI,151
0.03733497,IND,No recruitement,deciduous temperate broadleaved,Low RDI,151
0.1651287,IND,No recruitement,deciduous temperate broadleaved,high RDI,151
0.2802519,IND,Recruitement,deciduous temperate broadleaved,Low RDI,151
0.4660168,RDI,No recruitement,evergreen temperate conifer,Low RDI,152
0.4260469,RDI,No recruitement,evergreen temperate conifer,high RDI,152
0.4532014,RDI,Recruitement,evergreen temperate conifer,Low RDI,152
0.22526367,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,152
0.28600335,RDI,No recruitement,deciduous temperate broadleaved,high RDI,152
0.44115567,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,152
25.062881,BA,No recruitement,evergreen temperate conifer,Low RDI,152
14.0586195,BA,No recruitement,evergreen temperate conifer,high RDI,152
20.83879,BA,Recruitement,evergreen temperate conifer,Low RDI,152
6.055067,BA,No recruitement,deciduous temperate broadleaved,Low RDI,152
4.73756,BA,No recruitement,deciduous temperate broadleaved,high RDI,152
7.0638757,BA,Recruitement,deciduous temperate broadleaved,Low RDI,152
0.253556,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,152
0.034688078,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,152
0.13394295,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,152
0.15753424,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,152
0.060456812,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,152
0.056656767,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,152
0.049635537,IND,No recruitement,evergreen temperate conifer,Low RDI,152
1.4872766,IND,No recruitement,evergreen temperate conifer,high RDI,152
0.14787263,IND,Recruitement,evergreen temperate conifer,Low RDI,152
0.031230671,IND,No recruitement,deciduous temperate broadleaved,Low RDI,152
0.16477592,IND,No recruitement,deciduous temperate broadleaved,high RDI,152
0.27998206,IND,Recruitement,deciduous temperate broadleaved,Low RDI,152
0.48909777,RDI,No recruitement,evergreen temperate conifer,Low RDI,153
0.45182934,RDI,No recruitement,evergreen temperate conifer,high RDI,153
0.47362864,RDI,Recruitement,evergreen temperate conifer,Low RDI,153
0.22181351,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,153
0.19201484,RDI,No recruitement,deciduous temperate broadleaved,high RDI,153
0.4736086,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,153
26.286713,BA,No recruitement,evergreen temperate conifer,Low RDI,153
15.03433,BA,No recruitement,evergreen temperate conifer,high RDI,153
21.91598,BA,Recruitement,evergreen temperate conifer,Low RDI,153
6.144561,BA,No recruitement,deciduous temperate broadleaved,Low RDI,153
3.3662987,BA,No recruitement,deciduous temperate broadleaved,high RDI,153
7.769409,BA,Recruitement,deciduous temperate broadleaved,Low RDI,153
0.25287566,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,153
0.035888515,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,153
0.1374339,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,153
0.16689062,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,153
0.06761969,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,153
0.059462134,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,153
0.05234013,IND,No recruitement,evergreen temperate conifer,Low RDI,153
1.4859223,IND,No recruitement,evergreen temperate conifer,high RDI,153
0.14771901,IND,Recruitement,evergreen temperate conifer,Low RDI,153
0.028072264,IND,No recruitement,deciduous temperate broadleaved,Low RDI,153
0.09353837,IND,No recruitement,deciduous temperate broadleaved,high RDI,153
0.27971053,IND,Recruitement,deciduous temperate broadleaved,Low RDI,153
0.5112575,RDI,No recruitement,evergreen temperate conifer,Low RDI,154
0.47658166,RDI,No recruitement,evergreen temperate conifer,high RDI,154
0.49319026,RDI,Recruitement,evergreen temperate conifer,Low RDI,154
0.24358574,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,154
0.22699153,RDI,No recruitement,deciduous temperate broadleaved,high RDI,154
0.5054908,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,154
27.472836,BA,No recruitement,evergreen temperate conifer,Low RDI,154
15.978692,BA,No recruitement,evergreen temperate conifer,high RDI,154
22.954107,BA,Recruitement,evergreen temperate conifer,Low RDI,154
6.926812,BA,No recruitement,deciduous temperate broadleaved,Low RDI,154
4.2128563,BA,No recruitement,deciduous temperate broadleaved,high RDI,154
8.490204,BA,Recruitement,deciduous temperate broadleaved,Low RDI,154
0.2526927,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,154
0.03701611,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,154
0.1407269,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,154
0.17577305,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,154
0.075699486,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,154
0.06218711,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,154
0.054781195,IND,No recruitement,evergreen temperate conifer,Low RDI,154
1.484565,IND,No recruitement,evergreen temperate conifer,high RDI,154
0.14756297,IND,Recruitement,evergreen temperate conifer,Low RDI,154
0.028533649,IND,No recruitement,deciduous temperate broadleaved,Low RDI,154
0.09344906,IND,No recruitement,deciduous temperate broadleaved,high RDI,154
0.2792234,IND,Recruitement,deciduous temperate broadleaved,Low RDI,154
0.53206664,RDI,No recruitement,evergreen temperate conifer,Low RDI,155
0.5006996,RDI,No recruitement,evergreen temperate conifer,high RDI,155
0.5115903,RDI,Recruitement,evergreen temperate conifer,Low RDI,155
0.2603927,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,155
0.25516576,RDI,No recruitement,deciduous temperate broadleaved,high RDI,155
0.39999846,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,155
28.592033,BA,No recruitement,evergreen temperate conifer,Low RDI,155
16.905838,BA,No recruitement,evergreen temperate conifer,high RDI,155
23.936396,BA,Recruitement,evergreen temperate conifer,Low RDI,155
7.5317955,BA,No recruitement,deciduous temperate broadleaved,Low RDI,155
4.927177,BA,No recruitement,deciduous temperate broadleaved,high RDI,155
6.9458866,BA,Recruitement,deciduous temperate broadleaved,Low RDI,155
0.2527288,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,155
0.03809263,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,155
0.14378482,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,155
0.18181443,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,155
0.081944406,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,155
0.06647232,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,155
0.056996793,IND,No recruitement,evergreen temperate conifer,Low RDI,155
1.4832047,IND,No recruitement,evergreen temperate conifer,high RDI,155
0.1474046,IND,Recruitement,evergreen temperate conifer,Low RDI,155
0.029004417,IND,No recruitement,deciduous temperate broadleaved,Low RDI,155
0.09335942,IND,No recruitement,deciduous temperate broadleaved,high RDI,155
0.19999893,IND,Recruitement,deciduous temperate broadleaved,Low RDI,155
0.55180806,RDI,No recruitement,evergreen temperate conifer,Low RDI,156
0.5251449,RDI,No recruitement,evergreen temperate conifer,high RDI,156
0.52853584,RDI,Recruitement,evergreen temperate conifer,Low RDI,156
0.22537519,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,156
0.27411166,RDI,No recruitement,deciduous temperate broadleaved,high RDI,156
0.4351289,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,156
29.658237,BA,No recruitement,evergreen temperate conifer,Low RDI,156
17.85222,BA,No recruitement,evergreen temperate conifer,high RDI,156
24.872858,BA,Recruitement,evergreen temperate conifer,Low RDI,156
6.654015,BA,No recruitement,deciduous temperate broadleaved,Low RDI,156
5.4313374,BA,No recruitement,deciduous temperate broadleaved,high RDI,156
7.7766104,BA,Recruitement,deciduous temperate broadleaved,Low RDI,156
0.2529134,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,156
0.039162423,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,156
0.14667791,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,156
0.1894313,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,156
0.08609439,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,156
0.07038025,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,156
